Date,Price,Open,High,Low,Vol.,Change %
"Feb 11, 2013",80.389,80.275,80.475,80.17,29.30K,0.09%
"Feb 08, 2013",80.316,80.3,80.35,80.01,25.10K,0.07%
"Feb 07, 2013",80.257,79.805,80.345,79.58,46.43K,0.61%
"Feb 06, 2013",79.767,79.555,79.93,79.53,25.29K,0.29%
"Feb 05, 2013",79.533,79.65,79.815,79.49,31.43K,-0.05%
"Feb 04, 2013",79.573,79.175,79.64,79.17,27.26K,0.55%
"Feb 01, 2013",79.135,79.14,79.325,78.915,43.79K,-0.11%
"Jan 31, 2013",79.226,79.275,79.4,79.16,30.05K,-0.13%
"Jan 30, 2013",79.326,79.625,79.665,79.21,35.29K,-0.37%
"Jan 29, 2013",79.624,79.85,79.935,79.575,21.06K,-0.31%
"Jan 28, 2013",79.868,79.84,79.995,79.785,19.55K,0.06%
"Jan 25, 2013",79.82,80.08,80.175,79.745,28.05K,-0.23%
"Jan 24, 2013",80.007,80.05,80.225,79.925,18.94K,0.02%
"Jan 23, 2013",79.99,79.94,80.22,79.765,18.76K,0.02%
"Jan 22, 2013",79.973,80.185,80.19,79.785,24.74K,-0.18%
"Jan 21, 2013",80.116,80.16,80.185,79.995,9.90K,0.00%
"Jan 18, 2013",80.116,79.76,80.275,79.71,26.10K,0.51%
"Jan 17, 2013",79.711,79.8,79.95,79.615,25.25K,-0.18%
"Jan 16, 2013",79.854,79.765,79.95,79.66,21.23K,0.03%
"Jan 15, 2013",79.832,79.54,79.94,79.435,33.21K,0.37%
"Jan 14, 2013",79.54,79.535,79.71,79.405,25.94K,-0.09%
"Jan 11, 2013",79.611,79.86,79.93,79.49,30.22K,-0.26%
"Jan 10, 2013",79.817,80.75,80.79,79.745,38.46K,-1.07%
"Jan 09, 2013",80.677,80.51,80.75,80.45,27.72K,0.29%
"Jan 08, 2013",80.445,80.31,80.57,80.22,15.52K,0.09%
"Jan 07, 2013",80.369,80.61,80.8,80.335,36.59K,-0.30%
"Jan 04, 2013",80.61,80.77,80.995,80.52,40.39K,0.12%
"Jan 03, 2013",80.515,79.93,80.595,79.92,33.63K,0.71%
"Jan 02, 2013",79.948,79.62,80.03,79.46,18.90K,0.10%
"Dec 31, 2012",79.871,79.735,79.96,79.69,11.78K,0.11%
"Dec 28, 2012",79.785,79.725,80.05,79.685,15.29K,0.08%
"Dec 27, 2012",79.719,79.64,79.89,79.42,15.35K,0.02%
"Dec 26, 2012",79.704,79.735,79.81,79.47,9.97K,-0.05%
"Dec 24, 2012",79.745,79.7,79.8,79.445,8.26K,0.04%
"Dec 21, 2012",79.712,79.375,79.735,79.34,22.72K,0.51%
"Dec 20, 2012",79.31,79.405,79.43,79.065,21.97K,0.00%
"Dec 19, 2012",79.313,79.38,79.405,79.015,31.55K,-0.09%
"Dec 18, 2012",79.387,79.62,79.65,79.29,21.58K,-0.16%
"Dec 17, 2012",79.513,79.59,79.675,79.49,2.24K,-0.06%
"Dec 14, 2012",79.56,79.955,79.97,79.495,13.37K,-0.44%
"Dec 13, 2012",79.913,79.9,80.035,79.785,19.36K,0.13%
"Dec 12, 2012",79.81,80.07,80.11,79.365,45.36K,-0.30%
"Dec 11, 2012",80.054,80.32,80.37,80,17.27K,-0.34%
"Dec 10, 2012",80.33,80.54,80.57,80.27,19.74K,-0.09%
"Dec 07, 2012",80.402,80.27,80.975,80.225,32.25K,0.19%
"Dec 06, 2012",80.253,79.865,80.32,79.725,25.64K,0.61%
"Dec 05, 2012",79.764,79.62,79.845,79.565,17.87K,0.16%
"Dec 04, 2012",79.634,79.885,79.92,79.59,21.33K,-0.30%
"Dec 03, 2012",79.872,80.195,80.215,79.78,23.56K,-0.36%
"Nov 30, 2012",80.163,80.195,80.34,80.03,15.93K,-0.06%
"Nov 29, 2012",80.209,80.32,80.365,80.025,19.82K,-0.18%
"Nov 28, 2012",80.354,80.39,80.61,80.275,15.93K,-0.09%
"Nov 27, 2012",80.43,80.12,80.505,80.07,18.60K,0.20%
"Nov 26, 2012",80.266,80.23,80.34,80.18,13.15K,0.04%
"Nov 23, 2012",80.236,80.755,80.76,80.155,20.54K,-0.90%
"Nov 22, 2012",80.966,80.84,80.925,80.645,15.72K,0.00%
"Nov 21, 2012",80.966,80.98,81.3,80.945,4.95K,-0.04%
"Nov 20, 2012",81,81.025,81.075,80.845,13.52K,0.10%
"Nov 19, 2012",80.922,81.25,81.28,80.835,17.49K,-0.48%
"Nov 16, 2012",81.31,81.095,81.515,81.08,28.85K,0.21%
"Nov 15, 2012",81.138,81.205,81.25,80.975,24.28K,0.05%
"Nov 14, 2012",81.1,81.15,81.215,80.94,23.31K,-0.05%
"Nov 13, 2012",81.14,81.19,81.32,81.035,20.69K,0.04%
"Nov 12, 2012",81.106,81.105,81.17,80.985,10.51K,0.01%
"Nov 09, 2012",81.098,80.95,81.175,80.685,23.74K,0.26%
"Nov 08, 2012",80.886,80.94,81.11,80.825,20.68K,0.02%
"Nov 07, 2012",80.867,80.785,81.025,80.365,34.74K,0.19%
"Nov 06, 2012",80.715,80.8,80.92,80.65,24.33K,-0.16%
"Nov 05, 2012",80.843,80.71,80.925,80.59,18.16K,0.20%
"Nov 02, 2012",80.683,80.115,80.74,80.095,28.23K,0.68%
"Nov 01, 2012",80.136,79.99,80.19,79.925,18.56K,0.19%
"Oct 31, 2012",79.987,80.005,80.055,79.72,16.08K,0.00%
"Oct 30, 2012",79.987,80.32,80.375,79.9,14.49K,-0.41%
"Oct 29, 2012",80.318,80.075,80.425,80.075,11.54K,0.20%
"Oct 26, 2012",80.156,80.185,80.375,80,24.92K,0.05%
"Oct 25, 2012",80.118,80.075,80.225,79.775,17.23K,0.13%
"Oct 24, 2012",80.015,80.035,80.245,79.91,18.54K,-0.08%
"Oct 23, 2012",80.08,79.62,80.155,79.62,21.58K,0.43%
"Oct 22, 2012",79.736,79.7,79.755,79.535,14.74K,0.06%
"Oct 19, 2012",79.688,79.425,79.745,79.37,17.72K,0.33%
"Oct 18, 2012",79.425,79.12,79.465,79.035,17.86K,0.46%
"Oct 17, 2012",79.059,79.215,79.275,78.97,18.83K,-0.51%
"Oct 16, 2012",79.464,79.745,79.81,79.365,19.14K,-0.43%
"Oct 15, 2012",79.806,79.82,80.045,79.68,14.00K,0.08%
"Oct 12, 2012",79.74,79.85,79.9,79.575,15.02K,-0.15%
"Oct 11, 2012",79.86,80.145,80.295,79.78,17.28K,-0.20%
"Oct 10, 2012",80.017,80.185,80.31,79.935,18.39K,-0.06%
"Oct 09, 2012",80.069,79.65,80.195,79.57,24.27K,0.56%
"Oct 08, 2012",79.622,79.465,79.805,79.43,8.99K,0.24%
"Oct 05, 2012",79.428,79.48,79.525,79.18,17.73K,-0.02%
"Oct 04, 2012",79.44,79.94,80.005,79.355,20.03K,-0.78%
"Oct 03, 2012",80.064,79.855,80.095,79.795,13.94K,0.29%
"Oct 02, 2012",79.83,79.89,79.94,79.555,15.25K,-0.10%
"Oct 01, 2012",79.909,80.045,80.25,79.67,18.31K,-0.14%
"Sep 28, 2012",80.025,79.625,80.09,79.42,22.45K,0.54%
"Sep 27, 2012",79.592,79.865,80.01,79.55,18.22K,-0.45%
"Sep 26, 2012",79.948,79.725,80.08,79.67,17.20K,0.43%
"Sep 25, 2012",79.608,79.555,79.755,79.375,16.29K,0.04%
"Sep 24, 2012",79.577,79.42,79.825,79.42,18.01K,0.23%
"Sep 21, 2012",79.398,79.46,79.52,79.11,18.66K,-0.10%
"Sep 20, 2012",79.478,79.135,79.755,79.13,27.15K,0.44%
"Sep 19, 2012",79.127,79.27,79.485,79.07,19.02K,-0.28%
"Sep 18, 2012",79.346,79.085,79.365,79.035,15.26K,0.64%
"Sep 17, 2012",78.843,78.84,79.015,78.75,0.88K,0.00%
"Sep 14, 2012",78.841,79.23,79.265,78.6,16.15K,-0.50%
"Sep 13, 2012",79.237,79.665,80.075,79.15,29.55K,-0.61%
"Sep 12, 2012",79.723,79.86,79.99,79.5,35.30K,-0.14%
"Sep 11, 2012",79.836,80.36,80.37,79.765,20.18K,-0.63%
"Sep 10, 2012",80.343,80.185,80.4,80.17,20.65K,0.14%
"Sep 07, 2012",80.234,81.12,81.14,80.14,28.23K,-0.99%
"Sep 06, 2012",81.033,81.255,81.455,81.005,24.21K,-0.25%
"Sep 05, 2012",81.235,81.49,81.675,81.115,19.88K,-0.10%
"Sep 04, 2012",81.316,81.235,81.395,81.055,12.61K,0.12%
"Sep 03, 2012",81.216,81.21,81.325,81.12,4.73K,0.00%
"Aug 31, 2012",81.216,81.7,81.74,80.96,24.48K,-0.61%
"Aug 30, 2012",81.713,81.57,81.78,81.41,12.38K,0.18%
"Aug 29, 2012",81.564,81.365,81.605,81.35,11.04K,0.22%
"Aug 28, 2012",81.381,81.7,81.84,81.275,12.83K,-0.38%
"Aug 27, 2012",81.691,81.615,81.73,81.505,9.52K,0.11%
"Aug 24, 2012",81.603,81.39,81.75,81.365,15.49K,0.30%
"Aug 23, 2012",81.359,81.48,81.535,81.22,22.21K,-0.17%
"Aug 22, 2012",81.497,81.9,82.135,81.47,26.96K,-0.52%
"Aug 21, 2012",81.92,82.485,82.51,81.805,27.41K,-0.70%
"Aug 20, 2012",82.5,82.56,82.765,82.435,11.08K,-0.20%
"Aug 17, 2012",82.663,82.445,82.825,82.38,15.87K,0.30%
"Aug 16, 2012",82.417,82.695,82.96,82.375,19.64K,-0.36%
"Aug 15, 2012",82.711,82.595,82.845,82.51,12.11K,0.22%
"Aug 14, 2012",82.527,82.525,82.615,82.25,15.66K,0.05%
"Aug 13, 2012",82.486,82.64,82.765,82.285,13.10K,-0.18%
"Aug 10, 2012",82.631,82.7,82.945,82.5,16.66K,-0.10%
"Aug 09, 2012",82.71,82.355,82.865,82.27,17.79K,0.33%
"Aug 08, 2012",82.439,82.375,82.57,82.295,15.85K,0.23%
"Aug 07, 2012",82.25,82.33,82.425,82.065,16.55K,-0.07%
"Aug 06, 2012",82.304,82.405,82.625,82.125,15.13K,-0.17%
"Aug 03, 2012",82.446,83.43,83.47,82.36,24.43K,-1.20%
"Aug 02, 2012",83.451,83.17,83.61,82.225,37.92K,0.33%
"Aug 01, 2012",83.178,82.78,83.27,82.54,20.04K,0.57%
"Jul 31, 2012",82.71,82.865,82.935,82.56,14.74K,-0.19%
"Jul 30, 2012",82.868,82.755,83.045,82.73,13.97K,0.12%
"Jul 27, 2012",82.765,82.93,83.065,82.4,34.35K,-0.11%
"Jul 26, 2012",82.859,83.755,83.85,82.66,35.68K,-0.93%
"Jul 25, 2012",83.641,84.135,84.175,83.625,18.75K,-0.60%
"Jul 24, 2012",84.145,83.835,84.245,83.76,18.64K,0.39%
"Jul 23, 2012",83.815,83.75,84.14,83.72,22.95K,0.29%
"Jul 20, 2012",83.573,83.015,83.665,82.975,22.20K,0.71%
"Jul 19, 2012",82.98,83.105,83.255,82.8,18.93K,-0.26%
"Jul 18, 2012",83.196,83.12,83.46,83.045,14.57K,0.03%
"Jul 17, 2012",83.168,83.26,83.69,83.03,19.75K,-0.06%
"Jul 16, 2012",83.218,83.4,83.77,83.13,15.63K,-0.31%
"Jul 13, 2012",83.474,83.855,83.935,83.38,23.23K,-0.40%
"Jul 12, 2012",83.809,83.6,83.985,83.58,18.84K,0.10%
"Jul 11, 2012",83.728,83.54,83.76,83.25,19.05K,0.20%
"Jul 10, 2012",83.559,83.305,83.65,83.135,18.93K,0.25%
"Jul 09, 2012",83.351,83.56,83.63,83.265,23.71K,-0.25%
"Jul 06, 2012",83.561,82.91,83.605,82.885,30.58K,0.75%
"Jul 05, 2012",82.942,82.34,83.085,82.18,27.61K,1.31%
"Jul 04, 2012",81.872,81.915,82.37,81.895,4.86K,0.00%
"Jul 03, 2012",81.872,82.025,82.145,81.815,14.99K,-0.17%
"Jul 02, 2012",82.008,81.73,82.095,81.655,17.07K,0.31%
"Jun 29, 2012",81.753,82.885,82.905,81.56,40.49K,-1.51%
"Jun 28, 2012",83.007,82.755,83.07,82.41,31.16K,0.24%
"Jun 27, 2012",82.81,82.585,82.905,82.47,19.50K,0.33%
"Jun 26, 2012",82.539,82.65,82.865,82.43,25.70K,-0.15%
"Jun 25, 2012",82.662,82.49,82.825,82.46,18.42K,0.27%
"Jun 22, 2012",82.442,82.49,82.67,82.34,22.11K,-0.06%
"Jun 21, 2012",82.488,81.69,82.615,81.66,29.68K,0.92%
"Jun 20, 2012",81.734,81.65,81.96,81.405,42.48K,0.18%
"Jun 19, 2012",81.586,82.11,82.28,81.39,34.98K,-0.33%
"Jun 18, 2012",81.854,81.235,81.915,81.225,0.11K,0.31%
"Jun 15, 2012",81.605,81.905,81.935,81.255,12.98K,-0.47%
"Jun 14, 2012",81.988,82.125,82.295,81.805,29.76K,-0.08%
"Jun 13, 2012",82.057,82.445,82.59,81.92,44.60K,-0.48%
"Jun 12, 2012",82.449,82.63,82.755,82.35,41.58K,-0.12%
"Jun 11, 2012",82.548,82,82.65,81.72,30.96K,-0.02%
"Jun 08, 2012",82.562,82.28,82.945,82.27,30.05K,0.56%
"Jun 07, 2012",82.106,82.25,82.455,81.96,27.25K,-0.33%
"Jun 06, 2012",82.379,82.82,82.905,82.17,33.40K,-0.64%
"Jun 05, 2012",82.913,82.495,83.035,82.4,28.85K,0.30%
"Jun 04, 2012",82.661,82.885,83.15,82.545,26.98K,-0.38%
"Jun 01, 2012",82.973,83.21,83.67,82.7,57.68K,-0.19%
"May 31, 2012",83.129,83.13,83.295,82.805,31.36K,0.05%
"May 30, 2012",83.086,82.605,83.175,82.57,28.93K,0.61%
"May 29, 2012",82.581,82.415,82.71,82.13,25.45K,0.07%
"May 28, 2012",82.523,82.265,82.38,81.9,26.57K,0.00%
"May 25, 2012",82.523,82.445,82.61,82.125,10.96K,0.04%
"May 24, 2012",82.487,82.28,82.535,81.995,35.86K,0.31%
"May 23, 2012",82.235,81.905,82.36,81.71,38.28K,0.72%
"May 22, 2012",81.648,81.115,81.94,81.095,33.09K,0.51%
"May 21, 2012",81.232,81.295,81.56,81.025,28.52K,-0.24%
"May 18, 2012",81.424,81.65,81.93,81.155,31.55K,-0.14%
"May 17, 2012",81.54,81.52,81.83,81.4,47.98K,0.02%
"May 16, 2012",81.524,81.415,81.745,81.345,37.93K,0.18%
"May 15, 2012",81.38,80.825,81.45,80.63,49.13K,0.78%
"May 14, 2012",80.748,80.56,80.86,80.49,30.32K,0.43%
"May 11, 2012",80.404,80.35,80.48,80.21,21.69K,0.18%
"May 10, 2012",80.257,80.295,80.34,80.085,28.16K,0.03%
"May 09, 2012",80.232,80.005,80.415,79.975,38.81K,0.48%
"May 08, 2012",79.849,79.68,80.075,79.67,25.49K,0.17%
"May 07, 2012",79.715,79.79,80.135,79.63,21.66K,0.16%
"May 04, 2012",79.587,79.24,79.615,79.145,24.76K,0.37%
"May 03, 2012",79.293,79.26,79.535,79.15,20.46K,0.12%
"May 02, 2012",79.201,78.9,79.4,78.9,19.30K,0.34%
"May 01, 2012",78.935,78.875,79.05,78.665,13.05K,0.11%
"Apr 30, 2012",78.848,78.79,78.96,78.685,19.46K,0.12%
"Apr 27, 2012",78.757,79.21,79.335,78.72,22.82K,-0.31%
"Apr 26, 2012",79.001,79.1,79.17,78.9,17.26K,-0.14%
"Apr 25, 2012",79.111,79.295,79.415,79.075,20.42K,-0.27%
"Apr 24, 2012",79.326,79.495,79.535,79.185,16.02K,-0.26%
"Apr 23, 2012",79.536,79.375,79.775,79.32,18.45K,0.28%
"Apr 20, 2012",79.313,79.675,79.745,79.225,23.41K,-0.49%
"Apr 19, 2012",79.707,79.725,79.98,79.515,19.39K,0.04%
"Apr 18, 2012",79.674,79.7,80.025,79.63,15.91K,0.06%
"Apr 17, 2012",79.627,79.775,79.94,79.56,15.48K,-0.13%
"Apr 16, 2012",79.732,80.085,80.345,79.67,25.31K,-0.40%
"Apr 13, 2012",80.055,79.495,80.08,79.45,19.56K,0.76%
"Apr 12, 2012",79.449,79.92,79.955,79.365,25.77K,-0.68%
"Apr 11, 2012",79.993,80.105,80.15,79.71,18.55K,-0.13%
"Apr 10, 2012",80.098,79.955,80.245,79.775,26.10K,0.22%
"Apr 09, 2012",79.919,80.05,80.32,79.835,11.58K,-0.22%
"Apr 06, 2012",80.093,80.255,80.323,79.94,-,-0.25%
"Apr 05, 2012",80.293,79.915,80.365,79.79,4.13K,0.43%
"Apr 04, 2012",79.949,79.565,80.095,79.54,22.84K,0.39%
"Apr 03, 2012",79.641,78.9,79.655,78.795,28.23K,0.86%
"Apr 02, 2012",78.963,79.035,79.275,78.92,19.34K,-0.22%
"Mar 30, 2012",79.138,79.225,79.225,78.87,24.07K,-0.28%
"Mar 29, 2012",79.357,79.275,79.53,79.125,19.45K,0.07%
"Mar 28, 2012",79.299,79.29,79.515,79.05,27.63K,0.10%
"Mar 27, 2012",79.222,79.125,79.345,78.93,20.78K,0.05%
"Mar 26, 2012",79.179,79.495,79.94,79.06,19.12K,-0.50%
"Mar 23, 2012",79.576,79.895,80.01,79.325,24.70K,-0.53%
"Mar 22, 2012",79.998,79.77,80.195,79.65,21.99K,0.13%
"Mar 21, 2012",79.896,79.805,80.07,79.53,15.86K,0.09%
"Mar 20, 2012",79.825,79.755,80.1,79.685,13.89K,0.14%
"Mar 19, 2012",79.712,80.065,80.185,79.605,20.19K,-0.03%
"Mar 16, 2012",79.734,80.23,80.385,79.73,-,-0.50%
"Mar 15, 2012",80.136,80.63,80.725,80.025,22.10K,-0.50%
"Mar 14, 2012",80.536,80.15,80.62,80.135,38.98K,0.41%
"Mar 13, 2012",80.21,79.82,80.345,79.69,38.08K,0.37%
"Mar 12, 2012",79.913,80.025,80.16,79.845,22.99K,-0.21%
"Mar 09, 2012",80.084,79.225,80.095,79.195,28.39K,1.14%
"Mar 08, 2012",79.179,79.785,79.815,79.1,24.71K,-0.73%
"Mar 07, 2012",79.763,79.83,79.98,79.645,25.37K,-0.20%
"Mar 06, 2012",79.926,79.37,79.935,79.345,28.18K,0.71%
"Mar 05, 2012",79.365,79.515,79.64,79.285,19.12K,-0.12%
"Mar 02, 2012",79.462,78.825,79.515,78.79,30.12K,0.80%
"Mar 01, 2012",78.834,78.8,78.995,78.69,20.82K,0.05%
"Feb 29, 2012",78.794,78.22,78.93,78.12,36.18K,0.63%
"Feb 28, 2012",78.3,78.55,78.64,78.22,27.92K,-0.35%
"Feb 27, 2012",78.578,78.45,78.715,78.4,34.10K,0.23%
"Feb 24, 2012",78.401,78.68,78.82,78.26,34.10K,-0.61%
"Feb 23, 2012",78.886,79.345,79.37,78.655,34.29K,-0.53%
"Feb 22, 2012",79.303,79.2,79.465,79.08,22.46K,0.21%
"Feb 21, 2012",79.136,79.2,79.36,78.895,23.77K,0.05%
"Feb 20, 2012",79.1,79.188,79.327,78.91,-,-0.45%
"Feb 17, 2012",79.456,79.485,79.595,79.255,5.53K,0.00%
"Feb 16, 2012",79.455,79.86,80.24,79.37,35.09K,-0.41%
"Feb 15, 2012",79.783,79.56,79.86,79.2,33.37K,0.11%
"Feb 14, 2012",79.694,79.2,79.765,79.015,32.50K,0.82%
"Feb 13, 2012",79.045,78.95,79.125,78.715,20.79K,-0.23%
"Feb 10, 2012",79.226,78.655,79.315,78.655,28.29K,0.73%
"Feb 09, 2012",78.652,78.8,78.89,78.43,26.57K,-0.10%
"Feb 08, 2012",78.734,78.645,78.855,78.51,25.58K,0.07%
"Feb 07, 2012",78.675,79.2,79.37,78.57,34.45K,-0.65%
"Feb 06, 2012",79.186,79.19,79.645,79.1,18.55K,0.16%
"Feb 03, 2012",79.057,79.125,79.485,78.815,25.78K,-0.07%
"Feb 02, 2012",79.11,78.905,79.315,78.84,19.65K,0.10%
"Feb 01, 2012",79.033,79.48,79.665,78.745,34.83K,-0.48%
"Jan 31, 2012",79.417,79.165,79.63,78.855,24.95K,0.15%
"Jan 30, 2012",79.302,78.96,79.57,78.96,22.36K,0.37%
"Jan 27, 2012",79.011,79.62,79.63,78.89,28.70K,-0.63%
"Jan 26, 2012",79.513,79.64,79.65,79.19,28.88K,-0.26%
"Jan 25, 2012",79.717,79.965,80.505,79.515,36.15K,-0.39%
"Jan 24, 2012",80.026,79.925,80.345,79.785,24.90K,0.12%
"Jan 23, 2012",79.934,80.535,80.585,79.755,24.81K,-0.59%
"Jan 20, 2012",80.406,80.275,80.635,80.185,14.82K,0.00%
"Jan 19, 2012",80.405,80.715,80.805,80.23,21.62K,-0.52%
"Jan 18, 2012",80.822,81.28,81.375,80.665,22.23K,-0.75%
"Jan 17, 2012",81.429,81.67,81.68,81.01,20.23K,-0.19%
"Jan 16, 2012",81.583,81.863,81.965,81.583,-,-0.25%
"Jan 13, 2012",81.791,81.06,82.045,80.735,5.65K,0.93%
"Jan 12, 2012",81.036,81.535,81.645,80.95,21.28K,-0.71%
"Jan 11, 2012",81.614,81.295,81.785,81.1,19.40K,0.63%
"Jan 10, 2012",81.101,81.27,81.4,81.015,14.03K,-0.35%
"Jan 09, 2012",81.388,81.67,81.855,81.255,16.30K,-0.26%
"Jan 06, 2012",81.597,81.245,81.72,81.055,26.72K,0.43%
"Jan 05, 2012",81.25,80.45,81.345,80.385,18.59K,1.03%
"Jan 04, 2012",80.425,79.97,80.64,79.845,14.08K,0.64%
"Jan 03, 2012",79.912,80.155,80.225,79.83,20.04K,-0.83%
"Jan 02, 2012",80.58,80.58,80.58,80.58,-,0.07%
"Dec 30, 2011",80.522,80.83,81.025,80.36,12.44K,-0.48%
"Dec 29, 2011",80.911,81.085,81.31,80.77,15.45K,0.03%
"Dec 28, 2011",80.883,80.14,81.025,80.055,21.11K,0.93%
"Dec 27, 2011",80.135,80.15,80.235,80.04,5.66K,-0.23%
"Dec 26, 2011",80.32,80.32,80.32,80.32,-,0.10%
"Dec 23, 2011",80.236,80.21,80.375,80.06,7.17K,-0.09%
"Dec 22, 2011",80.306,80.36,80.505,79.955,13.24K,-0.05%
"Dec 21, 2011",80.35,80.105,80.445,79.55,24.14K,0.10%
"Dec 20, 2011",80.273,80.89,80.94,80.035,22.95K,0.08%
"Dec 19, 2011",80.207,80.3,80.47,80.125,0.97K,-0.05%
"Dec 16, 2011",80.249,80.175,80.395,79.935,13.15K,-0.11%
"Dec 15, 2011",80.341,80.565,80.63,80.13,22.85K,-0.35%
"Dec 14, 2011",80.622,80.29,80.775,80.14,36.53K,0.41%
"Dec 13, 2011",80.289,79.635,80.455,79.35,40.15K,0.89%
"Dec 12, 2011",79.58,78.78,79.705,78.69,33.59K,1.14%
"Dec 09, 2011",78.681,78.875,79.185,78.485,14.95K,-0.29%
"Dec 08, 2011",78.912,78.49,79.09,78.15,22.61K,0.46%
"Dec 07, 2011",78.552,78.575,78.81,78.355,15.68K,-0.02%
"Dec 06, 2011",78.571,78.69,78.975,78.52,16.65K,-0.13%
"Dec 05, 2011",78.671,78.735,78.78,78.265,20.67K,-0.08%
"Dec 02, 2011",78.731,78.295,78.89,78.06,20.89K,0.38%
"Dec 01, 2011",78.433,78.485,78.64,78.145,21.20K,-0.07%
"Nov 30, 2011",78.491,79.185,79.515,78.01,30.42K,-0.83%
"Nov 29, 2011",79.151,79.46,79.53,78.695,20.98K,-0.36%
"Nov 28, 2011",79.436,79.45,79.58,78.95,24.50K,-0.49%
"Nov 25, 2011",79.831,79.39,79.875,79.33,14.69K,0.60%
"Nov 24, 2011",79.351,79.185,79.375,78.925,7.65K,0.00%
"Nov 23, 2011",79.351,78.33,79.4,78.33,7.65K,1.17%
"Nov 22, 2011",78.435,78.46,78.61,78.16,22.88K,-0.04%
"Nov 21, 2011",78.463,78.23,78.71,78.145,21.50K,0.27%
"Nov 18, 2011",78.255,78.54,78.56,77.74,25.83K,-0.30%
"Nov 17, 2011",78.489,78.58,78.69,78.135,23.04K,0.36%
"Nov 16, 2011",78.206,78.175,78.605,78.04,26.32K,0.18%
"Nov 15, 2011",78.062,77.66,78.315,77.62,25.21K,0.40%
"Nov 14, 2011",77.753,76.975,77.84,76.925,19.17K,0.81%
"Nov 11, 2011",77.131,77.885,77.96,76.92,17.02K,-1.08%
"Nov 10, 2011",77.973,78.215,78.42,77.625,26.24K,-0.25%
"Nov 09, 2011",78.167,76.765,78.25,76.675,33.77K,1.84%
"Nov 08, 2011",76.751,77.225,77.36,76.72,19.05K,-0.51%
"Nov 07, 2011",77.141,77.05,77.595,76.995,20.69K,-0.03%
"Nov 04, 2011",77.162,76.89,77.505,76.775,33.58K,0.40%
"Nov 03, 2011",76.856,77.505,77.68,76.75,42.77K,-0.42%
"Nov 02, 2011",77.181,77.62,77.645,76.85,30.02K,-0.27%
"Nov 01, 2011",77.39,76.63,77.84,76.595,37.57K,1.42%
"Oct 31, 2011",76.306,75.215,76.72,75.11,34.59K,1.45%
"Oct 28, 2011",75.216,75.08,75.305,75.045,20.16K,0.27%
"Oct 27, 2011",75.011,76.455,76.46,74.86,46.91K,-1.91%
"Oct 26, 2011",76.473,76.48,76.87,76.065,32.04K,0.20%
"Oct 25, 2011",76.321,76.335,76.655,76.135,35.70K,0.08%
"Oct 24, 2011",76.262,76.6,76.775,76.195,31.90K,-0.48%
"Oct 21, 2011",76.628,77.19,77.505,76.465,33.56K,-0.79%
"Oct 20, 2011",77.236,77.365,77.79,76.97,36.14K,-0.23%
"Oct 19, 2011",77.416,77.45,77.49,76.815,30.30K,0.01%
"Oct 18, 2011",77.412,77.46,77.855,77.045,35.32K,-0.02%
"Oct 17, 2011",77.428,76.81,77.535,76.7,24.55K,0.68%
"Oct 14, 2011",76.907,77.425,77.565,76.795,21.32K,-0.49%
"Oct 13, 2011",77.284,77.31,77.74,77.095,22.77K,0.01%
"Oct 12, 2011",77.274,78,78.24,77.115,35.04K,-0.81%
"Oct 11, 2011",77.908,77.98,78.28,77.775,21.27K,0.12%
"Oct 10, 2011",77.811,79.075,79.18,77.67,25.66K,-1.69%
"Oct 07, 2011",79.149,79.05,79.25,78.45,35.47K,0.08%
"Oct 06, 2011",79.088,79.46,79.98,78.935,34.51K,-0.37%
"Oct 05, 2011",79.385,79.64,79.87,79.28,31.50K,-0.90%
"Oct 04, 2011",80.104,80.125,80.43,79.38,36.82K,0.21%
"Oct 03, 2011",79.937,79.44,80.22,79.305,33.15K,1.09%
"Sep 30, 2011",79.075,78.455,79.315,78.37,29.98K,0.60%
"Sep 29, 2011",78.603,78.735,78.745,78.025,26.82K,0.22%
"Sep 28, 2011",78.429,78.32,78.66,77.835,32.96K,0.51%
"Sep 27, 2011",78.028,78.82,78.995,77.93,31.88K,-1.31%
"Sep 26, 2011",79.063,78.995,79.645,78.69,28.76K,-0.21%
"Sep 23, 2011",79.228,78.9,79.32,78.59,37.46K,0.16%
"Sep 22, 2011",79.1,78.4,79.4,78.335,49.77K,1.59%
"Sep 21, 2011",77.859,77.45,78.455,77.235,46.34K,0.43%
"Sep 20, 2011",77.528,77.83,77.96,77.325,24.75K,0.12%
"Sep 19, 2011",77.435,77.07,77.5,76.965,3.88K,1.10%
"Sep 16, 2011",76.593,76.335,76.79,76.32,11.82K,0.43%
"Sep 15, 2011",76.267,76.88,77.105,76.09,27.94K,-0.79%
"Sep 14, 2011",76.875,77.145,77.555,76.72,41.43K,-0.16%
"Sep 13, 2011",76.997,77.365,77.7,76.895,40.74K,-0.86%
"Sep 12, 2011",77.666,77.58,77.885,77.13,41.98K,0.47%
"Sep 09, 2011",77.3,76.35,77.375,76.135,60.33K,1.24%
"Sep 08, 2011",76.352,75.58,76.405,75.57,32.57K,1.04%
"Sep 07, 2011",75.566,75.94,75.965,75.32,32.65K,-0.65%
"Sep 06, 2011",76.057,75.37,76.115,74.67,50.08K,1.11%
"Sep 05, 2011",75.223,74.91,75.415,74.91,9.85K,0.51%
"Sep 02, 2011",74.839,74.59,74.86,74.345,24.49K,0.38%
