date,BCHAIN.AVBLS,BCHAIN.HRATE,BCHAIN.MIREV,BCHAIN.MKTCP,BCHAIN.NADDU,BCHAIN.TOTBC,BCHAIN.TOUTV
2015-12-20,0.672177303226,720030.586381,1803135.6,6908418909,427602,14980525,3973674.7796
2015-12-21,0.558967088757,785065.607087,1851709.86,6518066555,363933,14984750,3854017.04963
2015-12-22,0.738472396104,715385.22776,1706543,6575498820,451443,14988600,5241787.46538
2015-12-23,0.780452347518,654995.565676,1553396.74,6536266657.5,391920,14992125,4814662.10205
2015-12-24,0.681074981818,766484.1726,1837989.6,6619344750,409651,14996250,4523984.27721
2015-12-25,0.72916742953,692158.434651,1709121.75,6809238651.25,410857,14999975,4734609.23672
2015-12-26,0.652635067164,622478.055323,1537832.4,6826212808.5,329540,15003325,4018262.26654
2015-12-27,0.477272801075,864036.703658,1955357.22,6273183470.25,347238,15007975,2670582.94449
2015-12-28,0.457474835897,905844.931254,2050872.46,6282277211,341200,15012850,1517703.74445
2015-12-29,0.585629142857,747902.738112,1719238.9,6366854662.5,314685,15016875,1979239.84141
2015-12-30,0.657941046053,706094.510516,1652090.16,6475863612.75,343081,15020675,2089114.92258
2015-12-31,0.56486883237,803647.041574,1864368,6430700000,342062,15025000,2490059.56836
2016-01-01,0.579926861111,743604.444166,1557216.18,6452379124,310331,15028600,1227621.2685
2016-01-02,0.469414296296,697129.166406,1467328.02,6498773751.75,232199,15031975,976452.839324
2016-01-03,0.578475175182,707457.005908,1498828.76,6524461476,334703,15035400,1014427.40827
2016-01-04,0.525739651007,769424.042922,1604631.24,6438700586.25,295177,15039125,891683.746701
2016-01-05,0.545496834286,903685.956452,1906932,6513835500,363742,15043500,1016358.61555
2016-01-06,0.649576226994,841718.919438,1774245.2,6499047642.5,365051,15047575,1196076.64228
2016-01-07,0.684647463235,702293.086157,1477472.5,6483207481.25,338929,15050975,1492712.39228
2016-01-08,0.677849430556,743604.444166,1648782.14,6830411223.25,326219,15054575,1536633.73193
2016-01-09,0.623070194286,903685.956452,1971446.4,6731953008,366508,15058950,1294742.51492
2016-01-10,0.606929169811,821063.240434,1802400.6,6780575688.75,371151,15062925,898916.058546
2016-01-11,0.530182182353,877866.357696,1909014.72,6723576172,363228,15067175,1156445.68689
2016-01-12,0.640220341176,877866.357696,1914972.13,6738584831.75,365605,15071425,1754221.804
2016-01-13,0.588822897727,908849.876203,1980490.44,6733767994.5,372889,15075825,1240624.8409
2016-01-14,0.661572366013,862135.539442,1657710.63,6477765250.5,341119,15079650,1418323.06242
2016-01-15,0.736487371212,743803.210499,1439090.8,6514326105,354601,15082950,1200884.44414
2016-01-16,0.780627439024,693089.355238,1217938.2,5907989110.5,344968,15086025,1605659.3542
2016-01-17,0.759423546763,783247.320146,1300104,5589150800,393797,15089500,1627411.81766
2016-01-18,0.745804992806,783247.320146,1352544.05,5817587213.75,447783,15092975,6688157.58444
2016-01-19,0.665721045714,986102.741192,1700240.64,5816707008,395421,15097350,9211159.67578
2016-01-20,0.752126040268,839596.048215,1425654.9,5718173059.5,382142,15101075,10636308.7852
2016-01-21,0.863243054795,822691.429794,1509187.68,6167712359.25,387569,15104725,5061050.41259
2016-01-22,0.840713619403,755072.956112,1384752,6164094600,406195,15108075,3520396.33168
2016-01-23,0.722907612121,929754.013123,1610297.5,5828775540,413921,15112200,7043414.58332
2016-01-24,0.609391340782,1008642.23242,1754466,5872828237.5,435226,15116675,33278578.0244
2016-01-25,0.596757951807,935388.88593,1694688.25,6120153918.75,383842,15120825,38433356.1419
2016-01-26,0.651674352601,974832.995578,1691196.21,5854794313.5,404020,15125150,45992222.558
2016-01-27,0.750327567073,978569.915444,1634415.64,5962740010,462802,15129250,7554131.78154
2016-01-28,0.727886461039,918901.018161,1537171.65,5969251295,414610,15133100,9956892.41348
2016-01-29,0.815527412162,883099.679791,1434150,5788917792,445935,15136800,12897554.2976
2016-01-30,0.663735094118,1014371.25381,1620331.7,5712112523,424226,15141050,6544542.32061
2016-01-31,0.641980090395,1056139.48191,1689976.32,5728624464,428332,15145475,4276470.35733
2016-02-01,0.519653067039,1068073.26137,1698131.16,5709410157,384209,15149950,1414303.01375
2016-02-02,0.715835198864,1050172.59218,1655772,5637418200,437884,15154350,4997779.26626
2016-02-03,0.824635926829,978569.915444,1552556.36,5661377906,451155,15158450,3929600.01519
2016-02-04,0.700482402299,1038238.81273,1620135.24,5585672264,388710,15162800,1976661.55127
2016-02-05,0.632844389189,1103874.59974,1796689.96,5840368670.5,399236,15167425,2341430.41634
2016-02-06,0.635658183333,1074040.1511,1755051.09,5863797293.25,393084,15171925,3499411.40217
2016-02-07,0.652686691099,1139675.93811,1796933.68,5661516168,441758,15176700,3304540.9475
2016-02-08,0.665092164835,1303860.28146,1714719.12,5673840375,452004,15181250,2957759.24812
2016-02-09,0.753973496894,1153414.86437,1527627,5706626345,396540,15185275,2650183.04277
2016-02-10,0.740162,1210727.40421,1589926.87,5659759595,429776,15189500,2285064.55673
2016-02-11,0.715897940828,1210727.40421,1617865.62,5758117900.5,396665,15193725,2522137.31764
2016-02-12,0.637685135417,1375500.95627,1824977,5726044293.75,429313,15198525,2731609.21864
2016-02-13,0.665082698113,1139086.72941,1531180.44,5799145650,392638,15202500,2627933.25534
2016-02-14,0.672740542484,1096102.32453,1500384.6,5909177895,407580,15206325,2705466.81328
2016-02-15,0.566719694444,1289532.1465,1824390.92,6120531763.5,390085,15210825,2795383.45629
2016-02-16,0.751270574324,1060281.98712,1505873.6,6125976346,424653,15214525,3665303.36728
2016-02-17,0.731926161074,1067446.0546,1531594.54,6189110092.5,424752,15218250,3996092.80038
2016-02-18,0.835124042857,1002969.44728,1481533.76,6363300370,436155,15221750,3953386.84294
2016-02-19,0.62491515,1289532.1465,1902961.74,6379341962.5,416530,15226250,3903312.13967
2016-02-20,0.774219877698,1129682.78043,1471848.42,6366329644.5,411494,15229725,4069429.39093
2016-02-21,0.744355949367,1284099.85114,1754843.64,6694895489,440841,15233675,4918446.3414
2016-02-22,0.840188849206,1024028.99521,1386597.3,6622990722.75,399688,15236825,4198706.24107
2016-02-23,0.859524815385,1056537.8522,1443980.5,6682772887.5,469044,15240075,4350212.80198
2016-02-24,0.895629081481,1097173.92344,1427391,6356518650,464117,15243450,3976883.69551
2016-02-25,0.89584400813,999647.352469,1319648.9,6450804727.5,411081,15246525,3726616.87451
2016-02-26,0.83580277931,1178446.06592,1547380.8,6426413210,412050,15250150,3124689.66982
2016-02-27,0.75447926,1219082.13716,1609521.62,6472839926,404307,15253900,3335713.66304
2016-02-28,0.740764992366,1064665.06645,1431216,6591099600,378857,15257175,2577124.49847
2016-02-29,0.700333872483,1210954.92291,1632881.49,6615142323,412223,15260900,8045197.65443
2016-03-01,0.901957362963,1097173.92344,1495225.04,6657971469.5,470332,15264275,8973334.42648
2016-03-02,0.89761428125,1040283.42371,1405736.85,6593564428.25,451258,15267475,11910037.6759
2016-03-03,0.905978573248,1275972.63689,1720819.98,6566549286,483756,15271400,5912875.37992
2016-03-04,0.918519172932,1080919.49495,1431631.68,6437380104,410737,15274725,3660823.72516
2016-03-05,0.836646690789,1235336.56565,1604280.96,6363200092,419365,15278525,6843890.07063
2016-03-06,0.773170402516,1292227.06539,1619238,6128282500,422768,15282500,18219205.8849
2016-03-07,0.661320676259,1094688.80322,1437551.76,6249823738.5,312335,15285975,4004392.26328
2016-03-08,0.651829464516,1220696.14747,1614392.86,6298500809,372418,15289850,2835066.07064
2016-03-09,0.732320567164,1055311.50814,1399239.27,6306762748,363851,15293200,2358524.71349
2016-03-10,0.718331939394,1299450.73763,1725518.7,6319324957.5,330958,15297325,2036078.80047
2016-03-11,0.697423130435,1267948.90157,1692288,6365361600,374551,15301350,2456426.10633
2016-03-12,0.627885177914,1283699.8196,1733741.52,6446951118.5,352895,15305425,2370005.65767
2016-03-13,0.570665946565,1031685.13109,1362701.76,6315415323,310285,15312325,1506469.53036
2016-03-14,0.734625986755,1189194.31141,1580232.02,6339180629,393384,15316100,2279601.66094
2016-03-15,0.691423019737,1197069.77042,1593584.76,6354388122,367761,15319900,2178009.21023
2016-03-16,0.691423019737,1197069.77042,1593584.76,6354388122,367761,15319900,2178009.21023
2016-03-17,0.634046052941,1338828.03271,1787925.02,6374693158.5,369886,15324150,12271722.7309
2016-03-18,0.754142644444,1063186.96715,1432167.44,6416715066,394142,15327525,10141726.5497
2016-03-19,0.735858463768,1135311.13693,1427774.04,6268375748.25,364177,15330975,2457182.44186
2016-03-20,0.681470185185,1110630.46004,1384278.67,6219459016.5,350288,15334350,5098832.83494
2016-03-21,0.625000602649,1242260.73678,1563801.39,6300441606.25,352210,15338125,1729851.94462
2016-03-22,0.784259230159,1036588.42937,1308642.12,6297439974.75,375082,15341275,1990510.37953
2016-03-23,0.727109114094,1225806.95219,1565038.8,6373545750,399764,15345000,2215916.83419
2016-03-24,0.658921529801,1242260.73678,1593071.4,6412718195,322191,15348775,2111320.05753
2016-03-25,0.680533735099,1242260.73678,1588000.11,6393876498.5,381250,15352550,2204252.77605
2016-03-26,0.641121227586,1192899.383,1523337.52,6394925517,326933,15356175,2205698.57009
2016-03-27,0.612112346939,1209353.1676,1541868.39,6385243243.5,323407,15359850,1641260.72317
2016-03-28,0.613853647059,1258714.52138,1646594.4,6557216490,310868,15363675,1669836.53112
2016-03-29,0.748369746479,1168218.70611,1519272.32,6499721486,349278,15367225,1960785.1213
2016-03-30,0.6978397,1398571.69042,1780614,6363790650,341678,15371475,2003758.5488
2016-03-31,0.807927735849,1308075.87516,1660945.8,6340066807.5,402557,15375450,2199901.04957
2016-04-01,0.837658632,1028361.53707,1321282.86,6411943060.5,337655,15378575,2142400.6348
2016-04-02,0.731608058394,1136310.01874,1444803.75,6402757500,332670,15382000,2109360.28627
2016-04-03,0.825543713333,1244135.05701,1591174.42,6432320502.5,394636,15385750,1965843.02066
2016-04-04,0.722675306122,1219252.35587,1554802.33,6433856909.75,334761,15389425,1508390.2733
2016-04-05,0.665921579268,1360254.329,1735875.57,6449733039.75,404374,15393525,2056696.28585
2016-04-06,0.779196677852,1235840.8233,1591759.98,6494098132.5,395942,15397250,2255979.35872
2016-04-07,0.715764606452,1285606.22558,1650251.71,6485259726.25,390324,15401125,2314862.07787
2016-04-08,0.726767438356,1210958.12216,1558583.64,6475089075.75,372004,15404775,2839473.24598
2016-04-09,0.735470765957,1169486.95359,1506409.6,6505384260,370187,15408300,2562759.25311
2016-04-10,0.635033506173,1343665.86157,1707680.24,6438200965.5,375080,15412350,2534235.1774
2016-04-11,0.566712890805,1443196.66613,1848004.29,6500143221,320083,15416700,1926491.65873
2016-04-12,0.749972509934,1252429.29072,1607456.49,6487239627.75,414497,15420475,2454123.87324
2016-04-13,0.794778967105,1260723.52444,1639676.5,6569044479.75,413984,15424275,3429822.60845
2016-04-14,0.727886617834,1302194.693,1685701.7,6550968002,355716,15428200,3219968.15938
2016-04-15,0.745873739394,1465554.23047,1767502.96,6539602042,415731,15432325,2914673.07178
2016-04-16,0.750908744828,1287911.29344,1574760.3,6623411785.5,367142,15435950,3815209.06652
2016-04-17,0.70813793007,1270146.99974,1550671.73,6630195220.75,357397,15439525,3332612.617
2016-04-18,0.65297720915,1358968.46825,1642389.18,6574388528.5,351044,15443350,2586774.19647
2016-04-19,0.783668133333,1199089.82493,1460870.32,6600076658,398662,15446725,3662053.34914
2016-04-20,0.758763033333,1332322.0277,1629131.43,6636133517.25,389402,15450475,3661654.33274
2016-04-21,0.696925884848,1465554.23046,1843768.25482,6836596928.5,371250,15455525,4077380.51886
2016-04-22,0.731790456954,1341204.17454,1721837.3624,6972144300,401733,15459300,5033188.76173
2016-04-23,0.774912097902,1270146.99973,1618011.29057,6915770843.75,359204,15462875,5290883.16458
2016-04-24,0.654661340278,1279029.14659,1639604.70135,6979865502.75,366327,15466475,3426251.6974
2016-04-25,0.72803980303,1172443.38437,1531303.6199,7106814635,376201,15469775,2223869.59472
2016-04-26,0.874485094488,1128032.65011,1492839.92841,7177282587,407004,15472950,2719385.88903
2016-04-27,0.813179688742,1341204.17454,1924687.35344,7242797765.5,436154,15476725,2770136.73431
2016-04-28,0.875343317829,1145796.94382,1463200.88494,6924336434.5,392821,15479950,2485051.2243
2016-04-29,0.898219029412,1207843.18309,1552496.67705,6967496250,374956,15483325,2696032.68218
2016-04-30,0.812847462025,1403229.58036,1824603.31899,7064675364,426515,15487275,2522444.20247
2016-05-01,0.757548506849,1296655.18185,1650450.46585,6927076932.25,371890,15490925,1899766.44961
2016-05-02,0.6257176,1376585.98073,1766704.32031,7002100120,370083,15494800,1879509.59913
2016-05-03,0.751085471338,1394348.38048,1762341.41699,6879884027.5,391943,15498725,2450687.78289
2016-05-04,0.778229668874,1341061.18123,1722607.80088,6991007400,374677,15502500,2273860.03891
2016-05-05,0.708722011905,1492041.57911,1900230.17376,6937221194.75,394207,15506675,2276697.82564
2016-05-06,0.706327083333,1385467.18061,1769132.6279,6956636780.5,374537,15510550,2161647.02471
2016-05-07,0.685889277778,1438754.37986,1887205.00671,7150834286,375533,15514600,2321255.50011
2016-05-08,0.646522553333,1332179.98135,1738667.632,7123543384,337042,15518350,1893689.36015
2016-05-09,0.584654595092,1447635.57974,1881265.30804,7106510950,349946,15522500,1603646.25087
2016-05-10,0.637889537572,1536447.57849,2015490.71892,7167648224.75,405580,15526825,2062357.44784
2016-05-11,0.726908981013,1403229.58036,1799145.83579,6988848750,405856,15530775,2211911.67399
2016-05-12,0.813015774436,1284309.11259,1525359.47321,7029335591,383199,15534100,2510174.68514
2016-05-13,0.779993971223,1342247.86954,1601340.81171,7064935352.5,377121,15537575,2295414.38032
2016-05-14,0.762693901316,1467781.84295,1757652.48646,7099610927.5,378733,15541375,2577781.01106
2016-05-15,0.812342930556,1390530.16701,1662212.65022,7083067858.75,369111,15544975,1910552.81004
2016-05-16,0.777696956835,1342247.86954,1609202.06235,7106885526,353892,15548450,2042797.05916
2016-05-17,0.906763574468,1361560.78853,1630979.37464,7074282388,424856,15551975,2688738.83398
2016-05-18,0.867932744681,1361560.78853,1622904.53679,7044930395,393224,15555500,2703819.91509
2016-05-19,0.874331733766,1487094.76194,1770178.4303,7046818292.5,412831,15559325,2250217.34378
2016-05-20,0.955835603306,1168431.59867,1361086.73281,6876524547.75,372460,15562325,2544456.42695
2016-05-21,0.781658288591,1438812.46448,1666418.67319,6868519562.5,354677,15566050,2134599.69178
2016-05-22,0.891297453901,1361560.78853,1589937.02795,6911178646.75,354128,15569575,1578456.14886
2016-05-23,0.603581788043,1776788.54673,2033724.97348,6821488650,338084,15574175,1512379.66886
2016-05-24,0.644258265193,1747819.16826,2025077.24076,6888422724.75,414216,15578675,2136337.68815
2016-05-25,0.849967387755,1456454.92276,1663136.18974,6939443749,406728,15582350,2514701.15829
2016-05-26,0.871456863309,1377192.06982,1583655.90402,6981503252,397464,15585800,3341064.53142
2016-05-27,0.823084058394,1357376.35658,1575322.67973,7053945795.75,364137,15589175,3584296.38193
2016-05-28,0.948130618705,1377192.06982,1667597.59254,7333067368.5,407566,15592650,4124114.20189
2016-05-29,0.86336475188,1317744.93011,1764424.68141,8147805219.25,377266,15595975,3665525.35247
2016-05-30,0.68007829932,1456454.92276,1906764.23665,7989516744,354651,15599650,2740859.08647
2016-05-31,0.892476613793,1436639.20952,1934163.22268,8194046737.5,403738,15603250,2248431.58458
2016-06-01,0.867019984252,1258297.79041,1714201.23967,8289352638.75,392767,15606425,2561419.97723
2016-06-02,0.840414423611,1426731.35291,1972575.77046,8421126700,405301,15610000,2351992.3761
2016-06-03,0.826838398551,1367284.2132,1894573.92114,8431106865.5,392655,15613450,2342608.49727
2016-06-04,0.832558443662,1406915.63967,2047467.65164,8870456000,402066,15617000,1938990.17389
2016-06-05,0.840556008403,1179034.93747,1733523.11579,8961804456.5,368869,15619975,1493595.27664
2016-06-06,0.613488467836,1694243.48158,2479401.3901,8968617634.5,368586,15624225,1835595.21509
2016-06-07,0.7054571,1684335.62496,2514600.57566,9134843637.5,414350,15628475,1964198.18425
2016-06-08,0.802703760563,1406915.63967,2169535.0617,9028090841.5,424994,15631975,2321510.8989
2016-06-09,0.802240027778,1403462.33971,2112419.15447,9047994541,401953,15635575,2004179.70546
2016-06-10,0.720621090909,1608133.93092,2410788.56682,9023950503,426447,15639700,2095207.93461
2016-06-11,0.822652541667,1403462.33971,2116658.57487,9064666618,407301,15643300,2301811.95545
2016-06-12,0.696120801282,1520417.53468,2364669.10434,9376115184,374995,15647200,1894576.34459
2016-06-13,0.830047534247,1422954.8722,2467036.73097,10428630880.5,411623,15650850,2831538.69084
2016-06-14,0.915602751553,1569148.86592,2830943.5,11010699782.5,451922,15654875,2757346.67011
